ID,Language,Tipo,URL,"URL anterior",Sitio,Nombre,Email,Tel,Motivo,Moto,Comentario,Fichero,¿Enviado?,IP,Fecha
24264,de,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/de-de/1/,https://tamaritmotorcycles.com/de-de/quienes-somos-us/,Alemania,,h.reez@t-online.de,"() ",,,,,Sí,93.218.42.248,"2025-04-22 21:52:15+00"
24263,es_ES,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/1/,https://tamaritmotorcycles.com/accesorios-triumph/,España,,alfonsopsm79@gmail.com,"() ",,,,,Sí,213.94.41.237,"2025-04-22 21:03:17+00"
24262,it,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/it-it/contatto/,https://tamaritmotorcycles.com/it-it/,Italia,,giovsangh@gmail.com,"() ",,,,,Sí,151.47.173.195,"2025-04-22 20:49:13+00"
24261,us,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/en-us/1/#,https://tamaritmotorcycles.com/en-us/triumph-parts/dakota-side-covers/?model=33,"United States",,greasergirl@live.ca,"() ",,,,,Sí,184.67.231.70,"2025-04-22 20:25:39+00"
24260,de,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/de-de/legal-notice/,https://tamaritmotorcycles.com/de-de/1/,Alemania,,mail@tobiasohk.de,"() ",,,,,Sí,91.3.171.34,"2025-04-22 18:54:32+00"
24259,it,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/it-it/contatto/,https://tamaritmotorcycles.com/it-it/,Italia,,lorenzopietrucci96@gmail.com,"() ",,,,,No,78.211.125.91,"2025-04-22 14:43:15+00"
24258,gb,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/alpine-seat/,https://tamaritmotorcycles.com/en-us/triumph-parts/,"United Kingdom","Eugen Hellstrom",eponeugen@gmail.com,"(+46) 766441220",Accesorios,"Bonneville T120 (2016-2025)","Hello! I have been searching your webshop for the past months and i am very impressed over the design of your products. I am currently looking for a seat for my Bonneville t120. Ive been looking at different brands and all seem to have the same issue. The end of the seat does not line up with the frame, there is always a little gap. Except for yours. Your seats seem to line up perfectly with the rear end of the frame. I would love to have a flat bench seat exactly like the Alpine seat you offer for the scrambler 1200. I really love the look of that seat. Really good job! My question is this. Is there any way to fit that seat on a t120? Or are you planning of release a version of it that fits on the t120?

Looking forward to your reply. Thank you. ",,Sí,94.191.136.159,"2025-04-22 12:32:40+00"
24257,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/alpine-seat/,https://tamaritmotorcycles.com/en-us/triumph-parts/,"United States",,eponeugen@gmail.com,"() ",,,,,No,94.191.136.159,"2025-04-22 12:27:05+00"
24256,en,"Completo - Tamarit Series | Zeus | Bobber - Formulario de contacto",https://tamaritmotorcycles.com/series/zeus/,https://tamaritmotorcycles.com/,,,MarnixTielbeek@gmail.com,"() ",,,,,No,81.207.78.182,"2025-04-22 10:23:36+00"
24255,gb,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/en-gb/contact/,https://tamaritmotorcycles.com/en-gb/,"United Kingdom",,tobiasson@telia.com,"() ",,,,,Sí,194.16.56.11,"2025-04-22 08:28:12+00"
24254,fr,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/fr-fr/motos-triumph/devis/,https://tamaritmotorcycles.com/fr-fr/motos-triumph/125-ongaku-scrambler-900-scrambler/,France,"Dos Santos",mpds@outlook.fr,"(+33) 0652191815","Moto signature",,"Je veux une tamaris 135 cc",,Sí,89.92.39.1,"2025-04-22 08:16:50+00"
24253,de,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/de-de/triumph-zubehor/austin-seat/,https://tamaritmotorcycles.com/sitemap-de-de.xml,Alemania,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-22 05:02:32+00"
24252,pt,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/pt-pt/dirt-track/,https://tamaritmotorcycles.com/sitemap-pt-pt.xml,Portugal,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-22 03:22:38+00"
24251,us,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/en-us/una-tamarit/,https://tamaritmotorcycles.com/sitemap-us-en.xml,"United States",,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-22 02:57:31+00"
24250,es_ES,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/piezas-triumph/espejo-redondo/?comment=555&contact=1&interest=1&legal=1&moto_model=1&name=GRLpGpAG&phone=555-666-0606&prefix=317,https://tamaritmotorcycles.com/piezas-triumph/espejo-redondo/,España,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-22 01:22:22+00"
24249,us,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/en-us/triumph-bikes/budget/,https://tamaritmotorcycles.com/en-us/triumph-bikes/118-the-jets-bonnevillet120-bratstyle/,"United States","Alazay Malakie Diaz",Alazay.m.diaz@gmail.com,"(+1) 7022094740","Moto signature",,"Hello! 

What is the price of a signature motorcycle? I am interested in owning the 118 The Jet.",,Sí,72.202.226.181,"2025-04-22 01:14:44+00"
24248,de,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/de-de/signature/,https://tamaritmotorcycles.com/sitemap-de-de.xml,Alemania,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-22 00:53:25+00"
24247,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/paris-sider-cover/,https://tamaritmotorcycles.com/en-us/triumph-parts/speed-twin/side-covers/?utm_source=chatgpt.com,"United States",Andrei,das.spoon@gmail.com,"(+357) 99081766",Accesorios,"Speed Twin 1200 (2019-2025)","Hi! Please let me know if Paris side panels compatible with 2025 Triumph twin speed 1200 RS?",,Sí,62.228.69.137,"2025-04-22 00:08:15+00"
24246,es_ES,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/profesionales/?comment=%20&contact=1&interest=1&legal=1&moto_model=0&name=GRLpGpAG&phone=555-666-0606&prefix=%2B34,https://tamaritmotorcycles.com/profesionales/,España,,testing@example.com,"() ",,,,,No,38.54.57.179,"2025-04-21 23:40:32+00"
24245,de,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/de-de/dirt-track/,https://tamaritmotorcycles.com/sitemap-de-de.xml,Alemania,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-21 23:28:23+00"
24244,es_ES,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/motoshare/?contact_id=1&legal=1&mail=testing%40example.com&prev_url=https://tamaritmotorcycles.com/motoshare/&site_id=1,https://tamaritmotorcycles.com/motoshare/,España,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-21 23:11:28+00"
24243,gb,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/en-gb/1/,https://tamaritmotorcycles.com/en-gb/triumph/thruxton/years/2016/,"United Kingdom",,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-21 22:43:35+00"
24242,es_ES,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/series/zahara/,https://tamaritmotorcycles.com/sitemap-es-es.xml,España,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-21 22:36:37+00"
24241,au,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/en-au/dirt-track/,https://tamaritmotorcycles.com/sitemap-au-en.xml,Australia,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-21 22:20:12+00"
24240,es_ES,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/series/patagonia/,https://tamaritmotorcycles.com/sitemap-es-es.xml,España,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-21 21:56:14+00"
24239,it,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/it-it/stili/,https://tamaritmotorcycles.com/sitemap-it-it.xml,Italia,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-21 21:46:37+00"
24238,es_ES,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/piezas-triumph/espejo-redondo/?contact_id=1&mail=testing%40example.com&prev_url=https://tamaritmotorcycles.com/piezas-triumph/espejo-redondo/&site_id=1,https://tamaritmotorcycles.com/piezas-triumph/espejo-redondo/,España,,testing@example.com,"() ",,,,,No,38.54.57.179,"2025-04-21 21:41:06+00"
24237,pt,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/pt-pt/sitemap/,https://tamaritmotorcycles.com/pt-pt/triumph/bobber/black/price/,Portugal,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-21 21:24:53+00"
24236,pt,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/pt-pt/how-to-buy/,https://tamaritmotorcycles.com/pt-pt/triumph/bobber/black/price/,Portugal,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-21 21:12:39+00"
24235,de,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/de-de/kontakt/,https://tamaritmotorcycles.com/sitemap-de-de.xml,Alemania,,testing@example.com,"() ",,,,,No,38.54.57.179,"2025-04-21 20:14:23+00"
24234,en,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-gb/triumph-parts/zard-exhaust-system-2-in-2-racing/?model=35,https://tamaritmotorcycles.com/en-gb/triumph-parts/bonneville/t120/performance/,,Jeroen,personal@jcox.be,"(+32) 491886141",Accesorios,"Bonneville T120 (2016-2025)","Beste,

- De Zard 2into2 Exhaust (TMRT441-N) MET homologatie in het zwart, hoeveel kost die? Omnia racing bv. verkoopt ze momenteel voor € 1.792,97. 
- Wat zou de verzendkosten zijn naar België? Betaal je meer verzendkosten als je meerdere producten koopt, of betaal je maar één vaste verzendkost?

Alvast bedankt,
Jeroen",,Sí,141.135.116.220,"2025-04-21 19:57:15+00"
24233,es_ES,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/profesionales/,https://tamaritmotorcycles.com/,España,,hybridarts.events@gmail.com,"() ",,,,,No,77.227.179.42,"2025-04-21 19:56:20+00"
24232,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/motogadget-speedster/?model=40,https://tamaritmotorcycles.com/en-us/triumph-parts/motogadget-mst-vintage/,"United States",Bruce,b_ellsworth@hotmail.com,"(+1) 7245709905",Accesorios,"Bonneville T120 (2016-2025)","I have a 2018 T120. The factory speedometer is damaged and no longer works which in turn will not let the bike run. Would this unit be able to completely replace the OEM one? Also, does this come with a wiring diagram for the MO unit in order for installation?",,Sí,50.233.29.234,"2025-04-21 19:43:39+00"
24231,fr,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/fr-fr/1/,https://tamaritmotorcycles.com/fr-fr/triumph/speed-twin/,France,,christian.jacopin202@orange.fr,"() ",,,,,Sí,90.116.96.37,"2025-04-21 19:20:25+00"
24230,es_ES,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/1/,https://tamaritmotorcycles.com/,España,,mau.morrone@tiscali.it,"() ",,,,,Sí,83.48.30.218,"2025-04-21 19:00:48+00"
24229,it,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/it-it/contatto/,https://tamaritmotorcycles.com/it-it/,Italia,Vanni,vnn@libero.it,"(+39) 3389602891",Accesorios,"Street Scrambler 900 (2017-2022)","Qualche novità sul mio ordine n. 8503 del 21 marzo 2025 ?",,Sí,87.11.16.165,"2025-04-21 18:41:33+00"
24228,pt,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/pt-pt/custom/triumph-bobber/black/,https://tamaritmotorcycles.com/sitemap-pt-pt.xml,Portugal,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-21 18:32:56+00"
24227,es_ES,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/compra-asistida/,https://tamaritmotorcycles.com/accesorios/,España,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-21 18:28:59+00"
24226,es_ES,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/prensa/,https://tamaritmotorcycles.com/,España,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-21 18:25:09+00"
24225,fr,"Completo - Tamarit Series | Miami | Bonneville T120 - Formulario de contacto",https://tamaritmotorcycles.com/fr-fr/series/miami/,https://tamaritmotorcycles.com/fr-fr/series/,France,,cedric.castan@mma.fr,"() ",,,,,No,104.28.42.23,"2025-04-21 18:06:58+00"
24224,es_ES,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/history/historia-de-jade/componentes/,https://tamaritmotorcycles.com/history/historia-de-jade/componentes/,España,,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-21 17:41:29+00"
24223,us,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/en-us/for-sale/triumph-thruxton/r/,https://tamaritmotorcycles.com/sitemap-us-en.xml,"United States",,testing@example.com,"() ",,,,,Sí,38.54.57.179,"2025-04-21 17:21:59+00"
24222,fr,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/fr-fr/1/,https://tamaritmotorcycles.com/fr-fr/decouvrez/siege-de-tamarit/,France,,xbo60@icloud.com,"() ",,,,,Sí,88.173.162.248,"2025-04-21 17:01:59+00"
24221,de,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/de-de/thanks/,https://tamaritmotorcycles.com/de-de/1/,Alemania,,k.glueck@freenet.de,"() ",,,,,Sí,51.158.203.12,"2025-04-21 16:59:51+00"
24220,de,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/de-de/1/,https://tamaritmotorcycles.com/de-de/brat-style/,Alemania,,k.glueck@freenet.de,"() ",,,,,Sí,179.199.195.234,"2025-04-21 16:58:43+00"
24219,fr,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/fr-fr/contact/,https://tamaritmotorcycles.com/fr-fr/1/,France,"JEROME TARDIEU",jerometardieu@sfr.fr,"(+33) 0609893329",Accesorios,"Bonneville T100 (2001-2007)","Hello,
I have install the Escapes Speedster / Silver / Tamarit Motorcycles / TMRT439 / Moto: Bonneville 900 (2001-2016)
The order was the number #8202

I'm very unhappy because after the first used the exhaust pipe is already damaged. On bends, the exhaust rubs on the bitiume. I can not take the bends correctly.

If you want I can send you pictures. What do you think, did you already receive this comment?
How can I solve this issue?

Thank you in advance for your quick answer.

Best regards
Jérôme",,Sí,37.65.24.175,"2025-04-21 15:44:30+00"
24218,fr,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/fr-fr/contact/,https://tamaritmotorcycles.com/fr-fr/,France,,buell30@hotmail.fr,"() ",,,,,No,92.184.104.194,"2025-04-21 15:36:34+00"
24217,gb,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/en-gb/operations-tamarit/,https://tamaritmotorcycles.com/en-gb/triumph-bikes/154-absolut-thruxton-1200rs-caferacer/,"United Kingdom",,msteveo@icloud.com,"() ",,,,,Sí,2.122.17.187,"2025-04-21 13:37:40+00"
24216,us,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/en-us/contact/#,https://www.google.it/,"United States","Gianfranco Gaudio",gianfranconunzio.gaudio@gmail.com,"(+1) 3317933942",Accesorios,"Scrambler 900 (2006-2016)","Buongiorno , ero interessato all’acquisto del faro completo  e manubrio montato sulla vostra MaYa1  61 , sono disponibili ? Grazie ",,Sí,87.13.43.146,"2025-04-21 11:53:45+00"
24215,es_ES,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/contacto/,https://tamaritmotorcycles.com/accesorios-triumph/bonneville/,España,"Vittorio ",vittoriocicero@hotmail.es,"(+34) 646259981",Accesorios,"Bonneville T120 (2016-2025)","Hola, vivo en Barcelona y me gustaría custumizar mi t120.
Como puedo hacer?",,Sí,193.148.19.10,"2025-04-21 11:00:18+00"
24214,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/atlas-windscreen-windshield/?model=38,https://tamaritmotorcycles.com/en-us/triumph-parts/scrambler/1200-xe/,"United States","Cole Roberts",emailcrob@gmail.com,"(+1) 3109740099",Accesorios,"Scrambler 1200 XE (2019-2025)","Hi - I am interested in the atlas front end (TMRT522) for my 2019 scrambler 1200 xe. How do I choose the paint color and number when I purchase? I'd like the same yellow color used on the Dakar signature bike with the number ""02"" in black, Are those selections available? 

Thanks!

-Cole",,Sí,73.43.237.145,"2025-04-21 02:56:00+00"
24213,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/atlas-windscreen-windshield/?sku=TMRT522&model=38,https://tamaritmotorcycles.com/en-us/cart/,"United States",,emailcrob@gmail.com,"() ",,,,,No,73.43.237.145,"2025-04-21 02:40:48+00"
24212,es_ES,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/motos-triumph/presupuesto/,https://tamaritmotorcycles.com/motos-triumph/116-vaelica-bonneville-900-caferacer/,España,Jordi,cobretychan@hotmail.com,"(+34) 654831365","Moto signature",,"Hola buenas me gustaría más información,estoy interesado en adquirir una moto así
",,Sí,79.159.36.1,"2025-04-20 20:26:35+00"
24211,en,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/de-de/1/,https://tamaritmotorcycles.com/de-de/,,,ch.schuler@ischglliving.at,"() ",,,,,Sí,194.208.45.44,"2025-04-20 19:16:44+00"
24210,es_ES,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/motos-triumph/presupuesto/,https://tamaritmotorcycles.com/motos-triumph/79-xareu/,España,"Jose yeray ",yeraymolinillo@hotmail.com,"(+34) 647117373","Moto signature",,"he pagado la reserva de una Bonnie t120 black y me gustaria hacerla una pieza única. No se si he metido la pata. Me gustaría saber como funcionáis por si tengo que negociar que me devuelvan la reserva. Vivo en Tenerife ",,Sí,213.221.151.54,"2025-04-20 19:12:33+00"
24209,es_ES,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/1/,https://tamaritmotorcycles.com/,España,,yeraymolinillo@hotmail.com,"() ",,,,,Sí,213.221.151.54,"2025-04-20 19:06:24+00"
24208,us,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/en-us/triumph-bikes/117-circe-bonneville-900-caferacer/,https://tamaritmotorcycles.com/en-us/cafe-racer/for-sale/,"United States",,slagle733@gmail.com,"() ",,,,,Sí,174.229.115.146,"2025-04-20 14:51:24+00"
24207,es_ES,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/contacto/,https://tamaritmotorcycles.com/app/,España,"Reinhold Michaelis",reinhold.michaelis@mail.de,"(+49) 15771147034","Moto signature",,"Hola Tamarit,

me llamo Rhino y estoy viajando por el mundo con una moto eléctrica alimentada por energía solar. Es un proyecto que une sostenibilidad, tecnología y aventura.

Estoy en España ahora y me gustaría saber si sería posible hacer una pequeña modificación en mi chasis de aluminio, con poca antelación. Es algo sencillo pero necesario para seguir con mi ruta. Me está costando mucho encontrar a alguien que trabaje con aluminio, por eso me dirijo a ustedes.

¿Sería posible hablar de esto y ver si tienen un hueco pronto?

Gracias y un saludo,
Rhino
https://linktr.ee/RhinoontheRoad",,Sí,176.4.227.103,"2025-04-20 14:45:20+00"
24206,us,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/en-us/triumph-bikes/budget/,https://tamaritmotorcycles.com/en-us/triumph-bikes/117-circe-bonneville-900-caferacer/,"United States",Patrick,slagle733@gmail.com,"(+1) 2624244373","Moto signature",,"I recently came across your website while researching/shopping for a cafe racer style motorcycle. The Tamarit design is potentially the most attractive cafe racer designs I’ve seen yet. Extremely gifted in design and authenticity. I am interested in designing and working together with your team to potentially design a bike for myself and daughter. ",,Sí,174.229.115.146,"2025-04-20 14:40:59+00"
24205,pt,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/contacto/,https://tamaritmotorcycles.com/,Portugal,,ang.raf11@gmail.com,"() ",,,,,Sí,83.222.48.29,"2025-04-20 09:12:37+00"
24204,us,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/en-us/triumph-bikes/budget/,https://tamaritmotorcycles.com/en-us/triumph-bikes/125-ongaku-scrambler-900-scrambler/,"United States","Michael ",mike.espo76@yahoo.com,"(+1) 2153018245","Moto signature",,,,Sí,69.242.1.158,"2025-04-20 08:51:24+00"
24203,fr,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/fr-fr/triumph-pieces/echappements-speedster/,https://tamaritmotorcycles.com/fr-fr/triumph-pieces?page=2,France,"BARTHEL maxime ",maximebarthel@yahoo.com,"(+33) 609530904",Accesorios,"Bonneville T100 (2001-2007)","Bonjour je suis intéressé pour l’échappement speedster .
J’ai une bonneville de 2003 à carburateur 
Vous me confirmer que je peux l’installer sur ma moto . 
Est t’il homologué? 
Y’a t’il des réglages moto à faire suite à l’installation 
Merci ",,Sí,93.27.198.89,"2025-04-20 08:11:33+00"
24202,it,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/it-it/moto-triumph/moto-in-vendita/,https://tamaritmotorcycles.com/it-it/,Italia,,rapposn@gmail.com,"() ",,,,,Sí,93.42.44.176,"2025-04-20 07:14:07+00"
24201,en,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/motos-triumph/presupuesto/,https://tamaritmotorcycles.com/moto-triumph/158-jam13-thruxton-1200rs-caferacer/,,,edwinzambrana542@gmail.com,"() ",,,,,No,181.115.166.233,"2025-04-20 07:07:56+00"
24200,us,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/en-us/triumph-bikes/budget/?hsCtaTracking=7256194d-380b-4bcb-a2bd-eceb6d0400ac%7C493ca9a2-0800-4f9c-b017-b764bcd17444,https://tamaritmotorcycles.com/,"United States",Sid,rabindransid@gmail.com,"(+1) 4086146732","Moto signature",,"Hi, I own a Triumph Thruxton R (2016) and would like to transform it similar to your Tamarit bike number 74 (Renatide). Can you help me understand the process to transform the bike similar to this and the cost. I'm based in the Bay Area, California. ",,Sí,108.228.8.72,"2025-04-20 05:25:59+00"
24199,us,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/en-us/contact/,https://tamaritmotorcycles.com/en-us/operations-tamarit/,"United States",,rabindransid@gmail.com,"() ",,,,,No,108.228.8.72,"2025-04-20 05:15:11+00"
24198,us,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/en-us/triumph-bikes/budget/,https://tamaritmotorcycles.com/en-us/cafe-racer/for-sale/,"United States","Seamus Maxwell ",fymftk69@gmail.com,"(+1) (321) 490-2185","Moto signature",,,,Sí,172.58.144.13,"2025-04-20 03:08:00+00"
24197,fr,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/fr-fr/tamarit-excellence/mode-de-fonctionnement/,https://tamaritmotorcycles.com/fr-fr/motos-triumph/115-moli-bonneville-t120-brat-style/,France,,christianvignaud@hotmail.fr,"() ",,,,,Sí,90.116.49.152,"2025-04-20 00:24:28+00"
24196,fr,"Completo - Formulario | Entre motos 1 | Atrevido.",https://tamaritmotorcycles.com/fr-fr/motos-triumph/160-black-dragon-thruxton-900-cafe-racer/,https://tamaritmotorcycles.com/fr-fr/cafe-racer/a-vendre/,France,,claudegnagni@gmail.com,"() ",,,,,No,176.161.230.175,"2025-04-19 23:57:45+00"
24195,de,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/de-de/triumph-motorrader/budget/,https://tamaritmotorcycles.com/de-de/triumph-motorrader/152-una-bonneville-t120-brat-style/,Alemania,"Christian Schuler",ch.schuler@ischglliving.at,"(+43) 6645019742","Moto signature",,"Hello,

Can you kindly get me a Quote for this bike?
Love it.",,Sí,194.208.45.44,"2025-04-19 23:26:36+00"
24194,it,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/it-it/contatto/,https://tamaritmotorcycles.com/it-it/,Italia,"Giovanni Sangiorgi",giovsangh@gmail.com,"(+39) 3917472445",Accesorios,,"Buongiorno volevo acquistare un accessorie che ho visto montato sulle vostro moto bonniville t120 para radiatore e para coppa unico pezzo ma non riesco a trovarlo nelle vostro sito. Grazie mille cordiali saluti",,Sí,151.19.197.47,"2025-04-19 23:25:41+00"
24193,us,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/en-us/triumph-bikes/budget/,https://tamaritmotorcycles.com/en-us/triumph-bikes/154-absolut-thruxton-1200rs-caferacer/,"United States",,btaroc@gmail.com,"() ",,,,,No,172.59.114.151,"2025-04-19 23:02:02+00"
24192,es_ES,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/number-plate-new-generation-dalua/,https://tamaritmotorcycles.com/en-us/triumph-parts/,España,"Jiří Štrajt",strajt.jiri@seznam.cz,"(+420) 777267031",Accesorios,"Scrambler 1200 XE (2019-2025)","Estimado equipo de Tamarit,

Soy propietario del nuevo modelo Triumph Scrambler 1200 XE Icon Edition (2025) y estoy muy interesado en personalizarla con piezas de Tamarit.

¿Podrían recomendarme accesorios compatibles para este modelo en particular?
Estoy buscando especialmente:
	•	Espejos retrovisores laterales (bar-end) compatibles con protectores de manos
	•	Portamatrícula corto con intermitentes integrados
	•	Guardabarros delantero elevado
	•	Guardabarros delantero inferior recortado

Además, quisiera saber si todas estas piezas están homologadas para su uso en carretera dentro de la Unión Europea (UE).

Muchas gracias de antemano por su ayuda y recomendaciones.

Atentamente,",,Sí,104.28.114.11,"2025-04-19 21:30:12+00"
24191,es_ES,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/en-us/thanks/,https://tamaritmotorcycles.com/en-us/triumph-parts/number-plate-new-generation-dalua/,España,,strajt.jiri@seznam.cz,"() ",,,,,Sí,104.28.114.10,"2025-04-19 21:29:40+00"
24190,gb,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/number-plate-new-generation-dalua/,https://tamaritmotorcycles.com/en-us/triumph-parts/,"United Kingdom","Jiří Štrajt",strajt.jiri@seznam.cz,"(+420) 777267031",Accesorios,"Scrambler 1200 XE (2019-2025)",,,Sí,104.28.114.11,"2025-04-19 21:20:00+00"
24189,es_ES,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/contacto/,https://tamaritmotorcycles.com/,España,"Cristóbal Martínez Amaya",kristobalgym@gmail.com,"(+34) 649815662",Accesorios,"Scrambler 900 (2006-2016)","Hola he visto un accesorio en una moto que creo que es vuestro. Es un guarda cadenas. Quisiera mandaros una imagen. Cómo os la puedo hacer llegar? 
Gracias, un saludo.",,Sí,84.122.77.185,"2025-04-19 20:28:40+00"
